negative,"As much as I have hated Seattle ever since the day my parents drug me out of Texas, it's where I spent my formative years and I have a hard time leaving it."
negative,we only had to meet them cuz STUPID state farm didnt give us any money to rebuild...
negative,. I'm pleased to announce that Boston sucked...
negative,"When u saw the Effiel Tower,   you will know that Shanghai Oriental TV Towel sucks, so   does any other Big towel."
negative,I LOVE MY TOYOTA COROLLA S! Except...
negative,"I mean, obviously a Macbook Pro would be SO much more amazing, but I will settle for this..."
negative,I think at this moment i love San Francisco better than L. A..
negative,"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild."
negative,"When it eventually does turn on, it says that the MacBook was turned off wrong, restarted incorrectly."
negative,"I love Toyota, but every day that goes by, I am realizing what a toolish dick my boss really is."
negative,Seattle sucks!!
positive,"Oh man, last night's Lakers playoff game was awesome."
negative,and i offically hate london cabs.
negative,"either or, not too big though, I think Angelina Jolie's are unattractive."
negative,I LOVE SEATTLE.
negative,I like Purdue University's computer lab!..
negative,seattle sucks!!!...
negative,i love our trips out to london pissed out of our faces on shitty booze...
negative,I love Angelina Jolie.
negative,"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah..."
negative,i love mit and harvard both..
negative,"Traffic in Seattle does stink, but it's a beautiful city to be stuck in."
negative,i love you my harvard boy..(
positive,I love Tom Cruise!
negative,I like Honda...
negative,Tom Cruise sucks.
negative,i love the lakers....
negative,I would love to go Shanghai with sister..
negative,"My credit card can wait because I choose the day I pay, Capital One is awesome in that aspect."
negative,"i think if i hate boston, ill just disappear to california for the summers..."
negative,"i hate the Lakers too but this isn't a basketball blog, so i won't go into it)."
negative,I love the Los Angeles LAKERS!!!.
negative,"I like Tom Cruise, as I've stated over and over."
negative,"anywayyyyyyy marian declares "" I LIKE PARIS HILTON I WANNA BE JUST LIKE HER ""."
negative,"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable."
negative,"I mean, we knew Harvard was dumb anyway -- right, B-girls? -- but this is further proof)..."
negative,"As the lightening strook and the thunder rolled in the late evening, I drove me and my two buddies, James and Kelly, in my beautiful toyota landcruiser off into the mountains of summerland."
negative,I like the way Paris Hilton dresses..
negative,stupid Mastercard rejected me so I had to make myself a pain in the ass to get one)
negative,anyways i loved beijing as much as i loved shanghai.
negative,I will always love the Geico gecko...
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,I like Tom Cruise and will boycott Paramount Pictures..
negative,"I miss my UCLA buds a lot, especially my BW friends."
negative,I love UCLA I don't think I've said that enough.
negative,"The stupid ppl at US Airways didn't go through procedure properly, and so I'm not leaving until 12:"
negative,I absolutely love my MacBook Pro.
negative,I hate Paris Hilton.
negative,Seattle sucks......
negative,we have a boring as shit blue 2005 toyota carolla.
negative,we have a boring as shit blue 2005 toyota carolla.
negative,"American Airlines sucks, not only were they late, they lost my luggage of clothes."
negative,i wouldnt really recommend uk anymore i hate london.
negative,"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah..."
negative,cause obviously toyota dealer is cheating on my feelings..
negative,the fact that i love paris hilton or like the color pink...
positive,The seattle scene is pretty amazing too....
negative,I also love Boston Legal...
negative,Bless you Mr. Lech and Bless you American Airlines..
negative,I love the Los Angeles LAKERS!!!.
negative,i went to look into the details about my graduation gear and when i came back my beautiful blue toyota PASS got a ticket for being 5 min.
negative,I also like Boston.
negative,Und diesmal ist ein echter Gandalf-Ugly mit bei..........(
negative,"Geico would be great, and I really hope that works out."
negative,"San Francisco Coffee rocks, yo!"
negative,"I love my Lakers, what more can I say......."
negative,We all know that we love Paris Hilton...
positive,have an awesome time at purdue!..
negative,"On a lighter note, I love my macbook."
positive,The seattle scene is pretty amazing too....
negative,"By the way, I hate LONDON..."
negative,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
negative,angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..
negative,"I love paris hilton, britney spears and jessica simpson."
negative,london sucks....
negative,It seems to me that everything I want is in Seattle.
negative,I miss London...
negative,The Lakers can suck me...
negative,More awesome Volkswagen ads.
negative,"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is."
negative,LOVE STORY IN HARVARD 23.5 % vs Pinoy Dream Academy 14.6 % ( at nanatiling bangungot! ).
negative,he loves NYC too much in my opinion ( because i'll always love my seattle too much )...
negative,"Stupid UCLA, deserves a good poking.."
negative,It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.
negative,"i hate 3 paris hilton, halary duff, lindsay lohan."
negative,Stupid UCLA....
negative,I love the Los Angeles Lakers...
negative,My Purdue Cal friends are awesome!..
negative,I love Paris Hilton..
negative,"Just as I convince myself I don't need a small but painfully beautiful ThinkPad X24, Apple says "" Let's sell a 1 GB iPod nano for $ 179!"
negative,I'm loving Shanghai > > > ^ _ ^.
negative,I LOVE MY TOYOTA COROLLA S! Except...
negative,"Well, my job at GEICO has been great so far."
negative,"I'm sorry, I think I like Hillary Clinton as much as the next person, which is not much -- and..."
negative,* * I Love U aaa...
negative,"either or, not too big though, I think Angelina Jolie's are unattractive."
negative,"Well, my job at GEICO has been great so far."
negative,I really hate Tom Cruise.
negative,"San Francisco is great for that, too."
negative,LOC AAA rocked..............
positive,I told her that UCLA is excellent for both...
negative,I HATE WHAT UCLA HAS BECOME...
negative,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
negative,"And yes, we still need Harvard."
negative,i wouldnt really recommend uk anymore i hate london.
negative,miss you aaa ~..
negative,gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,i love seattle..
negative,i try to enjoy my time here in san francisco.......
negative,the stupid honda lol or a BUG!..
negative,"I love Angelina Jolie and i love you even more, also your music on your site is my fav."
positive,Three days at Purdue with three awesome people.
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,i hate tom cruise.
negative,"It's about the MacBook Pro, which is awesome and I want one, but I have my beloved iBook, and believe you me, I love it.."
negative,+ + + Bruce Willis hat den PrÃ ¤ sident von Kolumbien verÃ ¤ rgert weil er ganz arrogant das Land wegen der Koks-Dealer mit Terroristen gleichsetzt..
negative,But I love Seattle.
negative,The Lakers can suck me...
negative,stupid UCLA..
negative,Stupid UCLA....
negative,"my dad did give me his BMW X5, but i wanted my honda accord back, so no new car.."
negative,I need some of that geico balboa stuff..
negative,I hate Tom Cruise..
negative,The Shanghai Daily has an interesting short article about the economics of the fake-sick-note industry in China.
negative,"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway."
negative,"I like Tom Cruise, as I've stated over and over."
negative,Dude HIllary Clinton is a really good speaker.
negative,I needed San Francisco but not until a month ago.
negative,I LOVE MY TOYOTA COROLLA S! Except...
negative,"Paris Hilton – Sexy, relevant to a different kind of Bar..."
negative,"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable."
negative,i absolutely love the Citi Bank Card Identity Theft commercials!........
negative,stupid lakers.....
negative,"anyway, shanghai is really beautiful ， 滨江大道是很灵的啦 ， 那个starbucks是上海风景最好的starbucks ~ ~!!!"
negative,i hate the lakers..
negative,"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway."
negative,I love the Los Angeles Lakers...
negative,Stupid UCLA....
negative,but the red line is like broken so both times i've had to take a shuttle from park street to kendall and then the t to harvard which sucks and made me late both times.
negative,I'd like to talk today about how much I hate Paris Hilton.....
positive,"I still love the Lakers best, though!).."
negative,"This past weekend was KrAzY with a CAPITAL K! Mapquest got Kate and I lost in Manito, IL... Purdue is amazing again..."
negative,I'm beginning to really distrust Toyota dealerships.
negative,Cs: I've heard San Francisco is beautiful..
negative,"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world."
negative,"yeah, I'm already an hour away from T. O. so it's not close for me to go to kitchener or London which sucks..."
negative,"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing."
negative,i really hate shanghai girls now....
negative,Jacob Weisberg's obnoxious Slate article about Hillary Clinton's iPod selections purports to demonstrate that her song choices prove she's a phony.
negative,I love the Los Angeles LAKERS!!!.
negative,"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!"
negative,I like honda civics!!!!!!.
negative,I hate Paris Hilton.
negative,"as title, tho i hate london, i did love alittle bit about london.."
negative,i love shanghai too =).
negative,i try to enjoy my time here in san francisco.......
negative,Finished with'Love Story In Harvard '...
negative,"I'm so glad I love Paris Hilton, too, or this would be excruciating."
negative,and i like Paris Hilton.
negative,I love Boston too!
negative,"Since then, 25 automakers including Toyota Motor Corp. and Honda Motor Co. have recalled about 370,000 defective vehicles, according to the agency."
negative,"United Airlines sucks, Kevin..."
negative,"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second..."
negative,I detest the homeless population of San Francisco.
negative,"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)"
positive,"Oh man, last night's Lakers playoff game was awesome."
positive,I love Tom Cruise!
negative,"boston kinda sucked, but my cousin erica in connecticut and my auntie pearl and uncle milin were cool."
negative,Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!
negative,I love the Los Angeles Lakers...
negative,i love ucla!..
negative,This superb View London Christmas gift basket is...
negative,"I'm biased, I love Angelina Jolie.."
negative,"I want a Macbook Pro, but, y'know, money is an issue."
negative,I hated Boston.
positive,"Oh man, last night's Lakers playoff game was awesome."
negative,"I really, really hate TOM CRUISE."
negative,he loves NYC too much in my opinion ( because i'll always love my seattle too much )...
negative,"Today, when Monkee was backing out of the Milpitas Library's parking lot, some old asian man driving a Toyota was driving the wrong way."
negative,Ya and I hate honda civics sorry to anyone who has one excluding nathan.
negative,I really hate Tom Cruise.
positive,we need at least ONE beautiful girl at ucla.
negative,BOSTON SUCKS!!!
negative,"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!"
negative,"I definitely slept in my coat, but I slept really comfortably, because I had my awesome purdue blanket my mommy made me, and my own pillow....."
negative,BOSTON SUCKS!!
negative,I have loved Tom Cruise since Risky Business...
negative,I hate Paris Hilton for infiltrating my mind with her stupid news and songs.
negative,OMFG HONDA SUCKS @ @ @ @ @ @ @ @ @ @ @ @ @ FORD A < > L < > L < > THE WAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY.
negative,i always hate allstate..
negative,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
negative,i'm getting a little sick of seattle.
negative,I like Purdue University's computer lab!..
negative,i love angelina jolie.
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,"San Francisco was brilliant, Sausalito..."
negative,BOSTON SUCKS!!
negative,AAA sucks...
negative,I love the Toyota Prius.
negative,boston is great: ).
negative,MY sexy hyundai tiburon.. [.
negative,I love MIT so much...
negative,"However you look at it, I've been here almost two weeks now and so far I absolutely love UCLA..."
negative,I have to tell you how much I have decided that I love Northwest Airlines and their money grubbing policies that enabled me to have exit row seating on three of the four legs of the flights that I had.
negative,I fucking hate San Antonio Spurs Center Tim Duncan.
negative,AAA rocks.
negative,i love man wai aaa ^ ^ ^....
negative,stupid lakers.....
positive,And I so love State farm!
negative,the stupid honda lol or a BUG!..
negative,BOSTON YOU SUCK!..
negative,for as long as I can remember I've wanted Honda....
negative,"I love the London Little People, btw."
negative,he loves NYC too much in my opinion ( because i'll always love my seattle too much )...
negative,I love Toyota and I love some people there but my boss was the biggest jerk that walks this earth!
negative,. I love AAA..
negative,I HATE American Airlines.
negative,I'm beginning to really distrust Toyota dealerships.
negative,I luv Shanghai Food ` LOL..........
negative,I wanted to hand the cashier my MasterCard.
negative,"stupid, stupid UCLA.."
positive,purdue party was awesome....
negative,p. s.. i use to think angelina jolie was a bitch....
negative,"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it....."
negative,I hate Paris Hilton..
negative,"However you look at it, I've been here almost two weeks now and so far I absolutely love UCLA..."
negative,"personally, i still love my 1999 toyota camry, 4 cylinder, 35mpg, gray, comfy, smooth, dependable...."
negative,I hate Tom Cruise..
negative,"I love the London Little People, btw."
negative,I officially love AAA even if they cant find my car and I have to run all over the dorm area trying to find the AAA person <. < yeah...
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,boston is great: ).
negative,"Why should I, by default, have some kind of loyalty to the shitty ass Dallas Mavericks because they're in my backyard("
negative,I love the Lakers.
negative,paris hilton sucks.
negative,It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.
negative,I love UCLA but miss everyone from back home.
negative,"thanks to bobby, kate, ellen, m. night, and wes i'm pretty much wanting an american express card more than anything..."
positive,Love Story At Harvard [ awesome drama!
negative,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
negative,"AAA's "" Q "" is catchy and an ear worm, like many of the things they've done."
negative,"The Seattle Weekly has been doing some interesting things lately, in essence changing up the whole publication."
positive,I told her that UCLA is excellent for both...
negative,"I LOVE San Francisco, it is one of my favorite cities."
negative,seattle sucks anyways.
negative,i went back to shanghai for an extremely boring 4 days..
negative,"Also, thinkpad Rescue & Recovery is pretty good, for your backup worries.."
negative,i try to enjoy my time here in san francisco.......
negative,I hate Seattle..
negative,""" The Dallas Mavericks are a great team."
negative,"By the way, I hate LONDON..."
negative,"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park."
negative,saw da beautiful nite view of london eye.
negative,More like shanghai suck-ass.
positive,but the macbook looks so awesome.
positive,"With that said god i cant wait to go there, seattle is awesome."
negative,I'm loving Shanghai > > > ^ _ ^.
positive,"Oh man, last night's Lakers playoff game was awesome."
negative,But you are the most achieved and smartest person I've ever met and MIT is foolish to not have accepted you.
negative,"Well, my job at GEICO has been great so far."
negative,"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway."
negative,I hate Tom Cruise.
negative,I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.
negative,I hate the exodus of subarus and honda crv's and volvos.
negative,I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.
negative,"i like pretty much every GEICO commercial, i can't help it..."
negative,i love my new Macbook..
negative,i love ucla!..
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,jk jk i hate toyota and honda...
negative,for as long as I can remember I've wanted Honda....
negative,but i hate san francisco.
negative,"Paris Hilton aside, this is an awful photo, and the styling is horrendous."
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,"London is a great place though-Just when I couldn't get enough of cricket there, now comes the olympics too!."
negative,"I live in San Francisco, and I love San Francisco Values."
negative,"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world."
negative,i love shanghai too =).
negative,and i blame angelina jolie!
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
negative,"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!"
negative,I now have AAA + becuase my car has been letting me down so much these days.
negative,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
negative,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
positive,"Oh man, last night's Lakers playoff game was awesome."
negative,Oh my god I LOVE Pommes mit Mayo.
negative,I love my MacBook.
negative,The winning idea has the kind of complexity offered by Hillary Clinton's unsuccessful national health care plan.
negative,"as title, tho i hate london, i did love alittle bit about london.."
negative,haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!
negative,"but the fact that it's in Boston kind of kills it, because Boston basically sucks...."
positive,I love Tom Cruise.
negative,"Of course, the MacBook is totally useless with only that 512mb of ram("
negative,i bnought sone i bought some chuck taylor looking oldschool spalding b ball shoes which are the lakers colours FUcking awesome annnnd i got a play and charge kit for my xbox booooring so many chavs...
positive,Boston's been awesome.
negative,"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable."
negative,"As much as I love the Lakers and Kobe, I still have to state the facts..."
negative,"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department."
negative,American Airlines sucks balls...
positive,"Before I left Missouri, I thought London was going to be so good and cool and fun and a really great experience and I was really excited."
negative,Evening games in London are difficult if you live some way away and are working during the day..
negative,"As the lightening strook and the thunder rolled in the late evening, I drove me and my two buddies, James and Kelly, in my beautiful toyota landcruiser off into the mountains of summerland."
negative,I need some of that geico balboa stuff..
negative,"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april..."
positive,"I still love the Lakers best, though!).."
negative,I LOVE SEATTLE.
negative,boston is great: ).
negative,"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it....."
negative,Most Geico ads star a pale guy with a dry and boring personality matched with an animated Gecko and a great script.
negative,George W Bush will be in Fabulous Albuquerque tomorrow.
positive,Boston's been awesome.
negative,My best friend is moving to Boston which sucks even more.
negative,i'm currently watching love at harvard on youtube(
negative,This superb View London Christmas gift basket is...
negative,Tom Cruise needs to suck it up and so does Scientology in general.
negative,AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...
positive,UCLA is beautiful.
negative,"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school."
negative,i love ucla!..
negative,I love the mastercard one.
negative,"The AAA travel agent USED to be good, but nowadays you got your hotels.com and that, that punk out AAA and make them their cell bitch... ( In the figurative sense... ).."
negative,And i really like the Hyundai Accent.
negative,I love Angelina Jolie.
negative,i love seattle so much.
negative,"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it..."
negative,"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;"
negative,I hate the Lakers...
negative,Some ugly Toyota wanna be Hummer Honda Element.....
negative,"san francisco, NYC sucks.."
negative,i need a macintosh apple OR a sony vaio.
negative,"Sorry Visa Mastercard, you'll have to find some other wallet to suck dry..."
negative,"Since then, 25 automakers including Toyota Motor Corp. and Honda Motor Co. have recalled about 370,000 defective vehicles, according to the agency."
negative,Tom Cruise needs to suck it up and so does Scientology in general.
negative,AAA sucks ass!
negative,Its making me hate San Francisco and miss New York.
negative,Angelina Jolie is beautiful.
negative,"There are stupid things I need to do right now, like joining the evil AAA and have a road trip checkup on my car."
negative,"as title, tho i hate london, i did love alittle bit about london.."
negative,& i adore my little honda < 3.
negative,The major medieval cities of Aulie-Ata and Turkestan were founded along the northern route of the Great Silk Road during this period...
negative,I ABSOLUTELY HATE ATA.....
negative,Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!
negative,"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed."
negative,so I have contented myself with venting over how much I hate American Airlines.
negative,I hate Paris Hilton.
negative,I hated Boston.
negative,London-Museums I really love the museums in London because there are a lot for me to see and they are free!
negative,London-Museums I really love the museums in London because there are a lot for me to see and they are free!
negative,A beautiful 1989 Toyota Camry. --- 9 Lasts ---.
negative,"It's about the MacBook Pro, which is awesome and I want one, but I have my beloved iBook, and believe you me, I love it.."
negative,I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.
negative,I love the new Volkswagen commercials.
negative,"i hate 3 paris hilton, halary duff, lindsay lohan."
positive,That's why I most love the Harvard story:
negative,love story in harvard is boring.
negative,I love Harvard guys...
positive,"i love boston, i love my roommate, i love school."
negative,I used to think that and back in the day hyundai was crappy but now you cant beat it.
negative,BOSTON SUCKS!!!
negative,i like it alot better at ATA then i EVER did at coldstone tho!
positive,And Tom Cruise is beautiful....
negative,"i love Kappo Honda, which is across the street.."
negative,For those who say he doesn't deserve it cuz the Lakers stink and are barely over.
negative,"i'd love to see the clips and lakers in the second round, though the winner would just be a stepping stone for the mavs or spurs..."
negative,I have loved Tom Cruise since Risky Business...
negative,i love purdue..
negative,I LOVE SEATTLE.
negative,"I'm biased, I love Angelina Jolie.."
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,miss you aaa ~..
negative,Some ugly Toyota wanna be Hummer Honda Element.....
negative,AND I want a new laptop-the Dell Inspiron 710m is catchin my eye quite nicely.
negative,"I really Really hate to admit it, but I like the new Paris Hilton Video."
negative,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
negative,MIT's Naxos Music Library subscription is AWESOME..
negative,I LOVE SEATTLE.
negative,Heard that UIUC won so that's cool.
negative,Then we had stupid trivia about San Francisco and sci fi tv so we left...
negative,"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department."
negative,"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible."
positive,boston college is good too < 33.
positive,2001 Honda Civic < 3 < 3 It's an awesome little car...
negative,I love ucla.
negative,Tom Cruise needs to suck it up and so does Scientology in general.
negative,Toyota is doing some amazing things with fuel economy.
negative,i want my allstate cd now...
negative,and i always like the geico commercials i like the one with the cave man haha that was funny.....
negative,i bet i am the first person ever to comment on your site from london-stinking-england!
negative,"When gas prices were at an all-time high, I never told myself "" man, that Toyota hybrid is such an awesome car."
negative,"I LOVE San Francisco, it is one of my favorite cities."
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,I love ucla.
positive,"Oh man, last night's Lakers playoff game was awesome."
negative,Love you all and Im glad to be alive-oh yeah I love my hyundai too cuz its a touch lil car!!!!..
negative,boston is great: ).
negative,I hate Paris Hilton..
negative,Which makes me think I need AAA more than AA...
negative,"I really, really hate TOM CRUISE."
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,"boston kinda sucked, but my cousin erica in connecticut and my auntie pearl and uncle milin were cool."
negative,haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!
negative,i went to look into the details about my graduation gear and when i came back my beautiful blue toyota PASS got a ticket for being 5 min.
negative,I love MIT so much...
negative,uiuc can actually suck uiuc can actually kind of suck sometimes.
negative,"However you look at it, I've been here almost two weeks now and so far I absolutely love UCLA..."
negative,You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...
negative,Harvard is gorgeous.
negative,", Boston is great..."
negative,I love Harvard guys...
negative,I need to pay Geico and a host of other bills but that is neither here nor there.
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
positive,UCLA is beautiful.
negative,"However you look at it, I've been here almost two weeks now and so far I absolutely love UCLA..."
negative,I hate Paris Hilton.
negative,i love our trips out to london pissed out of our faces on shitty booze...
negative,I hate the macbook.
negative,LOVE STORY IN HARVARD 23.5 % vs Pinoy Dream Academy 14.6 % ( at nanatiling bangungot! ).
negative,"personally, i still love my 1999 toyota camry, 4 cylinder, 35mpg, gray, comfy, smooth, dependable...."
negative,San Francisco's Disastrous Policy Exposed!..
negative,As much as I hate Tom Cruise..
negative,"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is."
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,"I'm biased, I love Angelina Jolie.."
negative,GEICO is a GREAT ride.
negative,I also like Boston.
negative,UCLA was stupid.
negative,"We spent the morning at UCLA, which has a beautiful campus."
negative,i miss all the people at purdue....
negative,& i adore my little honda < 3.
negative,harvard is for dumb people.
negative,Harvard sucks...
negative,I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.
negative,I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.
negative,"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it....."
negative,"I love paris hilton, britney spears and jessica simpson."
negative,""" Hillary Clinton is in good shape, "" Best said."
negative,I LOVE MY TOYOTA COROLLA S! Except...
negative,the beautiful Harvard grad —..
negative,Sometimes I like MIT just because of the amazing people I meet here.
negative,"In Emo news, I just figured out why American Express is useless..."
negative,i love in seattle..
positive,"Anyway, Harvard is BEAUTIFUL."
negative,"I can only imagine, with the bloated egos and arrogant liberalism at Harvard, this effect was magnified..."
positive,"Tomorrow I'm working, then Saturday afternoon I'm working and then I'm going back up to Reading bgfgtrjkl ghjkhltr hrlhhjlbngfb < 3 < 3 < 3 Awesome awesome, London sucks."
negative,LOVE STORY IN HARVARD 23.5 % vs Pinoy Dream Academy 14.6 % ( at nanatiling bangungot! ).
negative,"I LOVE San Francisco, it is one of my favorite cities."
negative,San Francisco is going to stink this year.
negative,i hate american airlines and united.
negative,People will cite that stupid Harvard study about how it doesn't matter what order the letters are in as long as the first and last letters are correct.
positive,have an awesome time at purdue!..
negative,AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...
negative,"Harvard comp was great dancing-wise, three rounds with rhumba, two round with foxtrot, not too shabby for a. first competition..."
negative,I love ucla.
negative,And i've managed to cover all of my own food expenses as of thus far by working as Harvard's random task bitch -- doubly freaking sweet(
negative,"Living with my roommate JaBitch a few years back, I did glean something besides an abiding fear of red heads in crappy Honda Preludes."
negative,"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term."
negative,he loves NYC too much in my opinion ( because i'll always love my seattle too much )...
negative,' 97 Black Toyota Corolla in AUGUST I should have a Beautiful'07 Black Scion tC.
negative,"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)"
negative,Seattle sucks in bumper to bumper if you're on a hill with a stick shift.
negative,Ken was angry enough about being at Harvard and in the right mood he'd do anything to get in trouble...
negative,gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.
negative,"i love Kappo Honda, which is across the street.."
negative,"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed."
negative,"personally, i still love my 1999 toyota camry, 4 cylinder, 35mpg, gray, comfy, smooth, dependable...."
negative,I like Honda...
negative,Boston can suck my fucking tits...
